UO DataPoint,Address,Building Type,Area [sqft],EUI [kBtu/sqft],Total Electricity End-Use Consumption [kBtu],Total Natural Gas End-Use Consumption [kBtu],January Peak Demand [kW],February Peak Demand [kW],March Peak Demand [kW],April Peak Demand [kW],May Peak Demand [kW],June Peak Demand [kW],July Peak Demand [kW],August Peak Demand [kW],September Peak Demand [kW],October Peak Demand [kW],November Peak Demand [kW],December Peak Demand [kW],Electricty Cost,Gas Cost,Other Cost,Total Cost,Scenario Name
5c05c44a6086127ceccfa209,1625 COMMERCE WAY,RtS,562.6295974814172,87.71784083940132,39523.973917065334,9838.341708852233,2.9857199999999997,2.8230500000000003,3.02904,4.1713000000000005,3.5538100000000004,3.1212299999999997,3.28446,3.32296,4.25387,3.2386299999999997,2.8455000000000004,3.1386399999999997,3231.89,89.9,1.77,3323.56,PLD
5c05c44a6086127ceccfa20a,966 GRIFFIN ST,OfS,2627.1476154063416,52.67983924488815,121870.32532988636,16529.930578264255,9.611930000000001,9.07778,9.360949999999999,12.13073,10.15145,9.944980000000001,9.40934,10.110600000000002,12.66197,10.037390000000002,9.08225,9.80772,9715.0,151.07,26.91,9892.98,PLD
5c05c44a6086127ceccfa20b,1255 MONTEREY ST,Htl,39858.00679934693,50.64312497060229,1308053.9732307997,710464.7570444564,70.92961,69.20694,76.51026999999999,110.89231000000001,97.16228999999998,77.976,88.73186000000001,84.58771999999999,115.87960000000001,84.32760999999999,78.80427,76.46493,94373.6,6493.17,3746.68,104613.46,PLD
5c05c44a6086127ceccfa20c,7385 EL CAMINO REAL,OfS,888.1302484827193,65.93477221973691,50973.6047304502,7592.015133709671,4.04839,3.7877,3.90486,5.215,4.24359,4.25828,3.9504200000000003,4.16293,5.39881,4.13167,3.8077300000000003,4.19344,4071.59,69.35,9.1,4150.04,PLD
5c05c44a6086127ceccfa20d,325 SANTA BELLA,OfS,2221.132914488051,60.310693503842465,118552.96540878974,15402.028205091407,8.63449,8.26655,8.86154,11.60904,9.71754,9.99676,9.459269999999998,9.81312,11.9362,9.08803,8.330589999999999,9.06861,9398.06,140.82,22.74,9561.62,PLD
5c05c44a6086127ceccfa20e,4120 HORIZON LN,RtS,17444.53141684061,52.45794041344844,788517.496902258,126609.41093145293,54.29646,52.40942999999999,56.12324,77.18573,65.24227,61.36706,62.44871,65.88990000000001,78.56355,58.96905,52.03964,56.646750000000004,63007.84,1157.07,42.92,64207.83,PLD
5c05c44a6086127ceccfa20f,1930 SOLANO ST,RSD,2448.036146072292,118.26591330093409,170332.21469150623,119197.48105060277,11.37756,10.417110000000001,10.76007,16.313119999999998,13.63696,11.18449,12.7296,12.368240000000002,16.3843,12.11294,11.28217,11.735170000000002,13084.77,1089.36,256.32,14430.44,PLD
5c05c44a6086127ceccfa210,735 SHERIDAN RD,WRf,43831.18141236283,31.8407212097609,1312195.9340465686,83417.38475877506,68.01595,68.43443,65.53178,88.11328,75.12915000000001,68.50134,71.31344000000001,71.24256,92.70691,65.24801,67.63925,68.54035999999999,87895.17,762.35,0.0,88657.52,PLD
5c05c44a6086127ceccfa211,696 CLARION CT,OfS,1760.0069922362065,56.40721128252416,95492.57487156671,3772.3121388470026,8.491029999999999,8.62177,7.059309999999999,8.832899999999999,7.55427,7.68917,7.42317,7.591079999999999,9.090040000000002,7.21062,7.22087,8.253139999999998,7664.91,34.5,18.03,7717.44,PLD
5c05c44a6086127ceccfa212,567 CAMINO MERCADO #A,RtS,8359.037551408437,58.06616921281148,418148.4789686262,67228.66834382359,28.95059,27.801519999999996,30.029159999999997,41.57077,35.47437,32.89704,33.44662,35.49233,42.67775,31.52373,27.573549999999997,30.038809999999998,33532.28,614.38,25.79,34172.44,PLD
5c05c44a6086127ceccfa213,108 CUYAMA LN,RSD,2354.713042759419,116.16756046235943,158948.93107654335,114600.56801708319,10.01125,9.45796,9.75934,14.87267,12.8014,10.84976,11.77344,11.51676,15.020220000000002,10.99964,9.87257,10.582799999999999,12147.75,1047.35,246.37,13441.47,PLD
5c05c44a6086127ceccfa214,333 S OCEAN AVE,WRf,22500.01722225667,33.258408188403465,705896.2785245462,42424.29430522408,35.35803,34.81713,31.34953,46.94792,42.05795,39.76042,39.77995,38.94088,49.693380000000005,33.542989999999996,33.601440000000004,35.49492,47176.91,387.7,0.0,47564.6,PLD
5c05c44a6086127ceccfa215,6165 SAN ANSELMO RD,EPr,18711.013116470676,63.82145001554924,671177.7374074693,522986.5306464822,71.82863,66.71544,70.18517,82.72413,77.94681,75.49733,77.0685,76.63262,83.58163,73.57155,67.32017,72.02296,62480.1,4779.73,382.0,67641.83,PLD
5c05c44a6086127ceccfa216,90 SAN MIGUEL ST,RtS,2618.8594043854755,64.35154166843297,134239.3387499751,34292.023412935814,9.4902,9.03012,9.89896,13.53701,11.623280000000001,10.790080000000001,10.93521,11.54451,13.77205,10.24755,9.08747,10.12039,10834.79,313.42,7.0,11155.21,PLD
5c05c44a6086127ceccfa217,8810 MORRO RD,SUn,1925.0177389243668,37.84519792240912,50186.91652059015,22652.82917548828,3.7145200000000003,3.4058599999999997,3.48994,5.64439,4.53696,3.8884,4.09833,4.10363,5.85507,4.0578,3.73204,3.79727,4078.18,207.06,2.29,4287.54,PLD
5c05c44a6086127ceccfa218,1320 MAIN ST,RtS,18224.484365635395,50.64136386876547,778404.288228515,144513.67633417147,53.89116,51.78022,55.503420000000006,76.54813999999999,64.28946,60.317350000000005,61.44671000000001,64.92713,78.10871,58.09241,51.30614,56.20868,62164.63,1320.79,49.96,63535.37,PLD
5c05c44a6086127ceccfa219,1402 MISSION ST,OfS,23912.565186241485,39.70844366576791,889886.5379197673,59636.653210113924,65.56581,63.790960000000005,66.97172,84.91190999999999,73.12935,72.17983,70.60826,72.97346,86.65829000000001,69.83783,64.03853000000001,67.78868,70815.1,545.09,104.17,71464.35,PLD
5c05c44a6086127ceccfa21a,1030 HUSTON ST,RSD,2378.3936456761803,117.81859343438103,166019.64679408065,114211.96299775473,10.58908,9.63758,10.04364,15.48517,13.53029,11.274040000000001,12.546040000000001,11.926020000000001,15.419920000000001,11.16907,10.655639999999998,10.88487,12625.27,1043.83,248.99,13918.09,PLD
5c05c44a6086127ceccfa21b,4800 MORABITO PL,Htl,18536.637767719978,45.52448248187606,493916.97956647264,349943.55899087986,22.5236,22.52235,25.157600000000002,41.668710000000004,34.84962,31.24155,32.242,32.19342,42.997640000000004,27.50476,22.88448,22.67844,34765.28,3198.27,1742.4,39705.94,PLD
5c05c44a6086127ceccfa21c,1464 AUTO PARK WAY,RSD,635.9318274192103,129.6602421851793,48698.843641698244,33751.76765435722,3.01875,2.80685,3.02517,4.67016,4.12858,3.4895299999999994,3.75507,3.6272900000000003,4.8411,3.3316099999999995,3.0507,3.1976500000000003,3748.4,308.51,66.38,4123.3,PLD
5c05c44a6086127ceccfa21d,1551 17th St - A,RSD,1549.4649044853643,101.91408274603201,98942.62918950719,58963.70305469147,6.63523,5.93118,6.15841,9.60103,8.12913,6.71636,7.50453,7.16868,9.6556,7.02903,6.6265,6.7304699999999995,7611.54,538.93,73.29,8223.76,PLD
5c05c44a6086127ceccfa21e,1425 19th St,EPr,1722.979140402725,76.46968340761244,57257.632238127495,74507.90382782987,6.11426,5.666259999999999,6.12458,6.965209999999999,6.535550000000001,6.462949999999999,6.4444,6.40286,7.044169999999999,6.266580000000001,5.724969999999999,6.22799,5370.65,680.94,71.54,6123.13,PLD
5c05c44a6086127ceccfa21f,965 EL CAMINO REAL,RtS,4835.256198290174,55.56716570635956,207287.6042125225,61399.593053896686,15.182549999999999,14.2197,14.93812,20.8566,17.26511,16.49092,16.80199,17.66643,21.31035,15.95618,14.15464,15.46329,16751.13,561.09,30.62,17342.84,PLD
5c05c44a6086127ceccfa220,1460 PLUM ORCHARD LN,RtS,9075.591067848802,51.6901000125936,389761.35621524235,79360.72748383405,26.570059999999998,25.602110000000003,27.737090000000002,38.39215,32.67829,30.27547,30.926679999999998,32.822269999999996,39.814600000000006,29.14235,25.490000000000002,27.945439999999998,31136.86,725.3,57.47,31919.62,PLD
5c05c44a6086127ceccfa221,2010 RIVERSIDE AVE,EPr,17002.88817244301,67.63335494135274,530853.4127450826,619114.1429886587,59.9932,55.020700000000005,57.07324,68.73347,64.49362,60.50204,63.594139999999996,63.18423,69.51268,61.74364,55.598910000000004,60.28654,50472.74,5658.27,705.88,56836.88,PLD
5c05c44a6086127ceccfa222,805 BOYSEN AVE,OfS,46390.193474831394,37.61273247994848,1596370.463058908,148475.55189708114,116.54551,114.50196,120.23205999999999,147.66675,130.11494000000002,128.86978,127.21087,130.42305000000002,150.00119,124.04870999999999,114.8286,120.84173999999999,127110.14,1356.98,475.24,128942.36,PLD
5c05c44a6086127ceccfa223,190 CALIFORNIA BLVD,RtS,38200.25695606947,48.394197924979245,1516630.6087269483,332039.2935881613,106.51047000000001,102.2495,109.39650000000002,152.98989,126.64888,119.57379999999999,122.23550999999999,128.88291999999998,157.20598999999999,116.02165000000001,101.4319,109.63107000000001,122004.23,3034.59,241.92,125280.74,PLD
5c05c44a6086127ceccfa224,351 S ELM ST -  A,EPr,1366.0478709846307,80.00773699778996,50300.654575027744,59001.615739504006,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3.71428,3821.14,539.2,56.72,4417.06,PLD
5c05c44a6086127ceccfa225,2100 SHELL BEACH RD,EPr,15160.106709102307,68.33427347240833,472136.1421416727,563827.970360783,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,37.383030000000005,36927.69,5153.0,629.48,42710.17,PLD
5c05c44a6086127ceccfa226,351 S ELM ST - B,EPr,1820.7154469864495,77.27362639612217,63769.13585467999,76915.3593134257,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4.8420000000000005,4898.21,703.05,75.57,5676.83,PLD
5c05c44a6086127ceccfa227,351 S ELM ST - C,EPr,1776.2604969654385,81.44831830031123,64764.34383100897,79891.50507120951,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4.80898,4930.31,730.21,73.74,5734.27,PLD
5c05c44a6086127ceccfa228,351 S ELM ST - D,EPr,23358.116160676764,62.45043223558248,746955.716176519,711772.7446704888,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,59.75281,58706.12,6505.08,249.13,65460.34,PLD
5c05c44a6086127ceccfa229,3610 SACRAMENTO DR - A,EPr,1973.9935313203957,75.09074066937998,63579.57243061732,84659.0251863855,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,5.06489,4991.03,773.63,81.84,5846.5,PLD
5c05c44a6086127ceccfa22a,3610 SACRAMENTO DR - B,EPr,33580.06368790515,69.8681931722812,1146024.6365132383,1200144.9940831284,116.47825000000002,107.39677,116.36508,145.37811,136.34643,130.14461,134.73819,134.43233,146.91702000000004,122.24754000000001,106.91444000000001,116.81654000000002,105776.6,10968.5,1394.32,118139.42,PLD
5c05c44a6086127ceccfa22b,1551 17th St - B,EPr,4001.1607800993384,88.22415761748795,142447.43501188848,210557.57327760343,15.34611,14.30577,15.08098,17.32217,16.32608,16.15584,16.11277,16.017950000000003,17.50553,15.70148,14.294419999999999,15.36176,13284.04,1924.31,415.22,15623.57,PLD
5c05c44a6086127ceccfa22c,1551 17th St - D,EPr,1367.7700966513044,77.46118374174382,47703.63566536926,58252.84021445647,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3.6308,3667.78,532.39,56.72,4256.89,PLD
5c05c44a6086127ceccfa22d,1551 17th St - E,EPr,1366.5860665054663,76.82806763140594,45817.479595945755,59181.70099236353,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3.56602,3556.66,540.86,56.72,4154.24,PLD
5c05c44a6086127ceccfa22e,1551 17th St - F,EPr,1366.263149192965,77.62232455981314,47950.06811665073,58110.66764640948,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3.6366400000000003,3681.24,531.07,56.72,4269.03,PLD
5c05c44a6086127ceccfa22f,1551 17th St - G,EPr,1367.7700966513044,77.67251596216259,48082.76251349459,58158.05850242515,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3.6432700000000002,3690.0,531.54,56.72,4278.26,PLD
5c05c44a6086127ceccfa230,1551 17th St - H,EPr,1366.4784274012993,77.50345018582757,47807.89554860372,58091.71130400322,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3.63251,3673.55,530.92,56.72,4261.2,PLD
5c05c44a6086127ceccfa231,1551 17th St - I,EPr,1366.8013447138005,77.44181162153878,47627.81029574419,58224.405700847085,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3.6268299999999996,3662.76,532.12,56.72,4251.6,PLD
5c05c44a6086127ceccfa232,1551 17th St - J,EPr,1366.1555100887979,77.41275344123117,47618.33212454106,58139.10216001888,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3.62542,3661.69,531.37,56.72,4249.78,PLD
5c05c44a6086127ceccfa233,1551 17th St - K,EPr,1367.0166229221347,77.63905502726296,48025.89348627579,58101.189475206345,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3.6407999999999996,3687.09,530.98,56.72,4274.79,PLD
5c05c44a6086127ceccfa234,1551 17th St - L,EPr,1367.5548184429701,77.66018824930484,48025.89348627578,58167.53667362828,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3.6414200000000005,3687.15,531.65,56.72,4275.52,PLD
5c05c44a6086127ceccfa235,1551 17th St - M,EPr,1367.339540234636,77.7799431742088,48205.97873913532,58148.58033122201,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3.64675,3697.08,531.42,56.72,4285.22,PLD
5c05c44a6086127ceccfa236,1551 17th St - N,EPr,4613.519643705954,66.32749792934845,147527.73477676781,158465.54434518353,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11.80178,11597.1,1448.27,56.72,13102.09,PLD
5c05c44a6086127ceccfa237,1551 17th St - O,EPr,2832.4153870529963,69.29847672806896,90582.88218834373,105700.56525734114,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7.24562,7122.84,966.02,56.72,8145.57,PLD
5c05c44a6086127ceccfa238,1551 17th St - P,EPr,1366.0478709846307,77.83629843298712,46253.47547128989,60082.12725666118,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3.57984,3581.86,549.08,56.72,4187.66,PLD
5c05c44a6086127ceccfa239,1551 17th St - Q,EPr,1366.1555100887979,77.58181921756619,46082.86838963349,59911.52017500477,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3.57435,3571.95,547.58,56.72,4176.25,PLD
5c05c44a6086127ceccfa23a,1551 17th St - R,EPr,1366.5860665054663,77.43124501051783,45826.95776714889,59987.345544629854,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3.5665,3557.46,548.28,56.72,4162.46,PLD
5c05c44a6086127ceccfa23b,1551 17th St - S,EPr,7999.630582594499,64.33569175190156,255825.3189437675,258839.37738636383,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20.464050000000004,20105.67,2365.65,56.72,22528.04,PLD
5c05c44a6086127ceccfa23c,1551 17th St - T,EPr,7703.945963447482,64.54702397232033,246356.62591183741,250906.14808934138,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19.70748,19362.37,2293.12,56.72,21712.2,PLD
5c05c44a6086127ceccfa23d,1551 17th St - U,EPr,8113.512754803287,64.15693991546402,259455.45851456746,261076.22579030323,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20.75533,20391.83,2386.12,56.72,22834.68,PLD
5c05c44a6086127ceccfa23e,1551 17th St - V,EPr,8459.141918283836,63.64445928094852,270516.4843086238,267862.59637174656,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21.63957,21260.56,2448.14,56.72,23765.42,PLD
5c05c44a6086127ceccfa23f,1551 17th St - W,EPr,1366.0478709846307,77.12041053631857,46983.29465393114,58366.578268894074,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3.60414,3624.43,533.45,56.72,4214.61,PLD
5c05c44a6086127ceccfa240,1551 17th St - X,EPr,8624.690860492832,63.161917377658995,275805.3038399722,268943.1078889038,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,22.06295,21676.51,2457.98,56.72,24191.2,PLD
5c05c44a6086127ceccfa241,1551 17th St - Y,EPr,1367.124262026302,76.60088549445577,45381.483720601624,59342.8299028168,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3.5526,3531.99,542.39,56.72,4131.1,PLD
5c05c44a6086127ceccfa242,1551 17th St - Z,EPr,2779.7798651152857,68.51302530884585,88895.76771418603,101549.1262703688,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,7.11099,6989.55,928.15,56.72,7974.42,PLD
5c05c44a6086127ceccfa243,1551 17th St - AA,EPr,3808.4867836402336,66.29579809628562,121794.49996026127,130694.50272000332,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9.742630000000002,9573.07,1194.48,56.72,10824.27,PLD
5c05c44a6086127ceccfa244,1551 17th St - BB,EPr,1366.0478709846307,76.86417021906081,45201.3984677421,59797.782120567186,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3.54497,3520.94,546.52,56.72,4124.18,PLD
5c05c44a6086127ceccfa245,1330 MONTEREY ST,EPr,1366.0478709846307,77.54835828266657,45438.35274782044,60499.16678959904,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3.5525,3534.06,552.97,56.72,4143.75,PLD
5c05c44a6086127ceccfa246,2240 EMILY ST,OfS,18003.070728363677,41.7618884075036,681935.4617230254,69901.51262310715,42.89658,42.96675,40.42953,40.38389,40.38389,40.38389,40.38389,40.38389,40.38389,40.38389,42.641510000000004,42.92649,48507.6,638.87,184.43,49330.9,PLD
5c05c44a6086127ceccfa247,567 CAMINO MERCADO #A,OfS,23912.565186241485,39.709324216686326,889867.581577361,59665.08772372332,65.56581,63.790960000000005,66.97172,84.91190999999999,73.12935,72.17983,70.60826,72.97346,86.65829000000001,69.83783,64.03853000000001,67.78868,70800.7,545.35,104.17,71450.22,PLD
5c05c44a6086127ceccfa248,1625 COMMERCE WAY,WRf,43831.18141236283,31.8407212097609,1312195.9340465686,83417.38475877506,68.01595,68.43443,65.53178,88.11328,75.12915000000001,68.50134,71.31344000000001,71.24256,92.70691,65.24801,67.63925,68.54035999999999,87895.17,762.35,0.0,88657.52,PLD
5c05c44a6086127ceccfa249,1625 COMMERCE WAY,WRf,43831.18141236283,26.63226252735671,1052048.5690341727,115292.47451491191,53.241339999999994,53.58977999999999,50.82607,73.07325000000002,61.93308999999999,55.88017000000001,57.97631,58.041790000000006,77.19320000000002,52.161249999999995,52.840270000000004,53.72373999999999,70646.93,1053.65,0.0,71700.58,PLD
5c05c44a6086127ceccfa24a,2100 SHELL BEACH RD,EPr,1973.9935313203957,73.81746404135691,61484.896594724894,84241.98565344764,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4.86773,4813.0,769.86,81.84,5664.69,PLD
5c05c44a6086127ceccfa24b,1911 CIENAGA ST,RSD,531.521896377126,140.5350460275617,46585.21146339955,28121.73395969612,3.1498299999999997,2.86698,3.03383,4.51259,3.92852,3.342,3.6070200000000003,3.46028,4.52874,3.3163799999999997,3.17976,3.2988999999999997,3618.31,256.97,55.6,3930.87,PLD
5c05c44a6086127ceccfa24c,1911 CIENAGA ST,RSD,531.521896377126,140.5350460275617,46585.21146339955,28121.73395969612,3.1498299999999997,2.86698,3.03383,4.51259,3.92852,3.342,3.6070200000000003,3.46028,4.52874,3.3163799999999997,3.17976,3.2988999999999997,3618.31,256.97,55.6,3930.87,PLD
5c05c44a6086127ceccfa24d,1911 CIENAGA ST,RSD,531.521896377126,127.85511280243563,39922.05710759692,28045.908590071052,2.6895200000000004,2.4280800000000005,2.58035,3.8980300000000003,3.3743700000000003,2.84894,3.1001600000000002,2.9695700000000005,3.8973900000000006,2.8385000000000002,2.7194400000000005,2.8231300000000004,3096.39,256.27,55.6,3408.26,PLD
5c05c4856086127ceccfa250,2011 PASO ROBLES ST,MFm,768.1126473364058,57.29744826103822,35239.84053324913,8757.830191695051,5.2278400000000005,5.1077900000000005,4.804010000000001,4.354410000000001,4.485239999999999,2.75559,2.2494899999999998,1.62262,2.50908,4.211240000000001,4.791910000000001,5.59728,2993.4,79.55,57.57,3130.52,HVAC
5c05c4856086127ceccfa251,1620 22ND ST,MFm,4057.6713097870643,33.5366622786215,88203.86121635733,47883.720918228784,4.30298,4.30174,4.29996,4.29792,4.29792,4.29792,4.29792,4.29792,4.29792,4.29792,4.3004999999999995,4.29969,7708.67,434.86,89.05,8232.59,HVAC
5c05c4856086127ceccfa252,1390 23RD ST,MFm,1625.9963075481705,50.27945744129832,38424.50605750188,43324.720569521734,1.8277700000000003,1.8274700000000001,1.8263100000000003,1.8249400000000002,1.8249400000000002,1.8249400000000002,1.8249400000000002,1.8249400000000002,1.8249400000000002,1.8249400000000002,1.8265800000000003,1.8272100000000002,3356.92,393.55,121.88,3872.35,HVAC
5c05c4856086127ceccfa253,1981 OCEAN ST,MFm,1885.8371050075432,65.50330226971526,76176.0619595813,47362.421502056466,5.31718,4.859319999999999,5.82146,7.868650000000001,6.960100000000001,6.074849999999999,6.46889,6.52182,8.147870000000001,6.023009999999999,5.46142,5.63903,6750.25,430.16,141.3,7321.71,HVAC
5c05c4856086127ceccfa254,1770 24TH ST,MFm,2154.0737525919494,51.66544458687807,51333.77523616926,59968.38920222358,2.43582,2.4353599999999997,2.43374,2.43172,2.43172,2.43172,2.43172,2.43172,2.43172,2.43172,2.4341399999999997,2.43499,4484.04,544.6,161.46,5190.1,HVAC
5c05c4856086127ceccfa255,2261 OCEAN ST,MFm,2955.5545222201554,45.32283632155983,76631.0141773317,57314.5012653463,3.5492899999999996,3.54818,3.5468399999999995,3.54511,3.54511,3.54511,3.54511,3.54511,3.54511,3.54511,3.54737,3.5452099999999995,6692.83,520.56,221.43,7434.83,HVAC
5c05c4856086127ceccfa256,2040 BEACH ST,MFm,6787.183713256315,36.17655393201927,156541.47559094752,89000.02759742049,7.49815,7.496160000000001,7.493390000000001,7.49076,7.49076,7.49076,7.49076,7.49076,7.49076,7.49076,7.49427,7.49315,13678.11,808.3,251.86,14738.27,HVAC
5c05c4856086127ceccfa257,2130 WILMAR AVE,MFm,856.3767127534255,60.66291387120708,42196.818196348875,9762.516339227168,6.326010000000001,6.1728700000000005,5.80564,5.25903,5.423140000000001,3.3642600000000003,2.7544299999999997,1.9908500000000002,3.05726,5.0911100000000005,5.8013900000000005,6.761960000000001,3579.37,88.64,64.17,3732.18,HVAC
5c05c4856086127ceccfa258,1322 24TH ST,MFm,1307.1692810052286,55.89385009709024,32671.256137200045,40395.96566775358,1.52947,1.52909,1.52799,1.52648,1.52648,1.52648,1.52648,1.52648,1.52648,1.52648,1.5282200000000001,1.52878,2853.62,366.84,97.97,3318.43,HVAC
5c05c4856086127ceccfa259,1346 21ST ST,MFm,1638.2671654232195,51.355490663597216,38585.63496795514,45552.09080225803,1.83748,1.83716,1.83592,1.83438,1.83438,1.83438,1.83438,1.83438,1.83438,1.83438,1.8362699999999998,1.83686,3371.19,413.67,122.78,3907.64,HVAC
5c05c4856086127ceccfa25a,2191 VISTA ST,MFm,1935.9969275494107,51.96835410281163,53921.31597462462,46689.47134663402,2.45001,2.4493899999999997,2.44815,2.44638,2.44638,2.44638,2.44638,2.44638,2.44638,2.44638,2.44836,2.44746,4707.78,424.06,145.12,5276.95,HVAC
5c05c4856086127ceccfa25b,1362 19TH ST,MFm,2562.025957385248,49.20166311716261,56840.59270518964,69200.12795407529,2.7564499999999996,2.756,2.75418,2.75187,2.75187,2.75187,2.75187,2.75187,2.75187,2.75187,2.75479,2.7557,4968.07,628.53,192.05,5788.65,HVAC
5c05c4856086127ceccfa25c,1347 20TH CT,MFm,2608.4184112812673,45.40384700605369,68508.22145624655,49931.005898105555,3.16138,3.1604699999999997,3.1591899999999997,3.1577900000000003,3.1577900000000003,3.1577900000000003,3.1577900000000003,3.1577900000000003,3.1577900000000003,3.1577900000000003,3.15968,3.1577900000000003,5982.25,453.47,195.42,6631.14,HVAC
5c05c4856086127ceccfa25d,1564 22ND ST,MFm,1570.9927253187839,50.19492455313082,46149.21558805543,32709.168822012576,2.06785,2.06718,2.0663400000000003,2.06518,2.06518,2.06518,2.06518,2.06518,2.06518,2.06518,2.0666100000000003,2.06518,4027.89,297.11,117.69,4442.69,HVAC
5c05c4856086127ceccfa25e,2131 VISTA ST,MFm,1386.3916616722122,66.07389926484592,31590.744620042864,60025.258229442385,1.51905,1.51876,1.5177100000000001,1.51634,1.51634,1.51634,1.51634,1.51634,1.51634,1.51634,1.51797,1.51845,2759.32,545.16,240.47,3544.95,HVAC
5c05c4856086127ceccfa25f,1641 20TH ST,MFm,3014.433112199558,45.705875971068835,103463.71685340171,34320.45792654522,15.04512,16.0717,14.10584,11.993170000000003,12.591070000000002,7.5125,5.835909999999999,3.41263,5.89771,12.29277,14.914880000000004,17.12498,8832.34,311.71,225.78,9369.82,HVAC
5c05c4856086127ceccfa260,2143 WARNER ST,MFm,6948.534730402794,34.750061444192596,202302.08615967445,39163.80341134627,26.86832,28.624750000000002,23.770030000000002,19.64881,19.625300000000003,9.265039999999999,7.50032,7.50032,8.39393,21.44479,26.551670000000005,30.552460000000004,17353.0,355.68,257.63,17966.32,HVAC
